timestamp,source,aqi,pm25,pm10,no2,so2,o3,co,temperature,humidity,pressure,wind_speed,wind_direction,location,city,country,state,latitude,longitude,city_name,country_code,date
2025-09-15 08:00:00,openweather,2.0,16.21,38.09,4.22,1.5,51.69,178.05,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 09:00:00,openweather,2.0,17.41,41.28,3.39,1.7,61.47,176.36,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 10:00:00,openweather,2.0,21.15,46.53,2.61,1.81,74.5,177.52,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 11:00:00,openweather,3.0,25.94,52.56,1.92,1.84,88.08,177.34,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 12:00:00,openweather,2.0,19.42,43.09,0.98,1.44,87.89,138.43,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 13:00:00,openweather,2.0,15.47,35.02,0.8,1.13,85.01,124.97,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 14:00:00,openweather,2.0,14.36,31.73,0.86,1.05,84.77,123.23,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 15:00:00,openweather,2.0,13.9,29.9,1.12,1.03,85.13,125.04,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 16:00:00,openweather,2.0,13.65,28.8,1.79,1.07,83.47,130.23,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 17:00:00,openweather,2.0,13.43,28.14,2.9,1.13,80.39,137.08,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 18:00:00,openweather,2.0,14.33,30.2,7.77,1.53,65.65,182.89,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 19:00:00,openweather,2.0,16.4,34.49,13.09,2.12,47.65,255.71,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 20:00:00,openweather,2.0,18.5,38.5,15.73,2.47,36.6,314.27,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 21:00:00,openweather,2.0,19.94,40.58,16.4,2.51,29.99,350.77,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 22:00:00,openweather,2.0,21.04,41.65,16.19,2.43,27.03,372.12,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-15 23:00:00,openweather,2.0,21.29,40.99,15.2,2.11,26.69,370.95,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-15
2025-09-16 00:00:00,openweather,2.0,20.39,38.35,12.64,1.66,29.45,338.73,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 01:00:00,openweather,2.0,19.78,36.85,10.24,1.39,31.86,311.41,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 02:00:00,openweather,2.0,19.49,36.38,8.4,1.23,33.7,291.17,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 03:00:00,openweather,2.0,19.27,36.37,6.96,1.12,35.29,272.44,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 04:00:00,openweather,2.0,19.08,36.55,5.89,1.02,36.49,255.24,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 05:00:00,openweather,2.0,18.85,36.9,5.23,0.95,37.69,239.53,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 06:00:00,openweather,2.0,18.53,37.49,5.2,1.0,38.57,228.88,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 07:00:00,openweather,2.0,18.42,38.69,6.38,1.21,37.41,234.49,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 08:00:00,openweather,2.0,18.2,39.4,6.68,1.35,38.67,241.1,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 09:00:00,openweather,2.0,17.08,37.89,4.8,1.25,50.86,216.27,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 10:00:00,openweather,2.0,18.89,39.24,3.37,1.21,67.36,200.12,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 11:00:00,openweather,3.0,25.42,45.8,2.43,1.25,86.06,200.14,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 12:00:00,openweather,2.0,18.97,34.78,1.53,0.79,87.06,154.85,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 13:00:00,openweather,2.0,14.75,27.88,1.35,0.63,83.5,136.53,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 14:00:00,openweather,2.0,13.55,25.65,1.49,0.64,82.08,133.37,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 15:00:00,openweather,2.0,13.08,24.84,2.04,0.73,80.09,137.56,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 16:00:00,openweather,2.0,13.19,25.23,3.41,0.91,75.75,149.59,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 17:00:00,openweather,2.0,13.4,25.95,5.31,1.1,70.91,164.79,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 18:00:00,openweather,2.0,14.56,28.69,10.89,1.63,56.75,218.15,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 19:00:00,openweather,2.0,16.81,34.02,17.14,2.56,41.17,298.5,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 20:00:00,openweather,2.0,19.07,39.41,20.97,3.51,31.67,364.86,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 21:00:00,openweather,2.0,21.17,43.58,22.65,4.15,25.58,410.37,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 22:00:00,openweather,2.0,23.65,47.55,22.87,4.23,20.44,447.57,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-16 23:00:00,openweather,3.0,25.52,49.46,22.28,3.52,15.92,467.41,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-16
2025-09-17 00:00:00,openweather,3.0,26.05,48.7,20.42,2.36,12.56,461.96,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 01:00:00,openweather,3.0,26.8,48.89,18.3,1.71,10.51,460.56,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 02:00:00,openweather,3.0,27.87,49.67,16.26,1.35,9.27,460.51,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 03:00:00,openweather,3.0,29.09,50.59,14.39,1.13,8.54,459.79,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 04:00:00,openweather,3.0,30.39,51.28,12.9,0.99,8.2,460.79,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 05:00:00,openweather,3.0,31.65,50.83,11.99,0.96,8.12,462.47,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 06:00:00,openweather,3.0,32.84,51.43,11.79,1.31,9.53,463.58,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 07:00:00,openweather,3.0,34.37,53.8,11.38,1.75,10.33,487.5,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 08:00:00,openweather,3.0,35.55,55.96,9.53,2.08,16.99,504.8,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 09:00:00,openweather,3.0,26.88,45.16,4.99,2.07,56.52,315.54,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 10:00:00,openweather,3.0,25.52,42.32,2.78,1.73,75.5,256.63,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 11:00:00,openweather,3.0,29.41,45.57,1.93,1.67,89.06,245.39,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 12:00:00,openweather,3.0,29.56,44.59,1.33,1.58,96.89,223.57,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 13:00:00,openweather,3.0,27.93,41.73,1.14,1.42,98.69,207.33,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 14:00:00,openweather,3.0,27.23,40.54,1.16,1.34,100.48,201.6,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 15:00:00,openweather,3.0,27.37,40.99,1.49,1.35,102.03,202.6,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 16:00:00,openweather,3.0,28.26,42.72,2.45,1.43,101.43,210.46,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 17:00:00,openweather,3.0,28.52,43.78,4.06,1.5,97.77,220.83,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 18:00:00,openweather,3.0,30.17,46.98,9.78,1.86,77.15,275.27,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 19:00:00,openweather,3.0,32.96,52.5,15.78,2.48,53.36,359.95,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 20:00:00,openweather,3.0,35.01,57.26,19.21,3.15,39.09,429.15,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 21:00:00,openweather,3.0,36.56,60.45,20.89,3.71,29.91,480.13,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 22:00:00,openweather,3.0,38.32,63.35,21.41,3.63,22.29,523.78,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-17 23:00:00,openweather,3.0,38.9,63.69,21.24,2.93,16.29,547.07,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-17
2025-09-18 00:00:00,openweather,3.0,37.59,60.74,19.77,2.24,12.73,538.53,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 01:00:00,openweather,3.0,36.8,59.16,18.29,2.16,11.69,529.85,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 02:00:00,openweather,3.0,36.87,58.91,17.17,2.16,11.56,524.19,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 03:00:00,openweather,3.0,37.06,59.07,16.36,2.18,11.84,521.27,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 04:00:00,openweather,3.0,36.9,59.14,15.58,2.19,12.43,513.3,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 05:00:00,openweather,3.0,36.32,59.03,15.06,2.22,13.15,502.59,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 06:00:00,openweather,3.0,36.16,60.08,14.95,2.27,13.08,502.7,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 07:00:00,openweather,3.0,37.22,63.51,13.9,2.32,12.51,533.25,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 08:00:00,openweather,3.0,38.34,66.7,11.16,2.25,16.59,568.42,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 09:00:00,openweather,3.0,32.35,57.92,7.78,1.87,47.4,394.7,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 10:00:00,openweather,3.0,36.65,61.61,5.49,1.89,71.49,361.83,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 11:00:00,openweather,3.0,48.23,72.89,3.54,1.89,98.77,354.46,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 12:00:00,openweather,3.0,35.31,61.02,1.39,1.22,101.98,235.11,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 13:00:00,openweather,3.0,28.25,54.59,1.04,0.91,97.97,190.13,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 14:00:00,openweather,3.0,26.93,52.63,1.17,0.87,97.96,184.39,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 15:00:00,openweather,3.0,27.87,53.31,1.87,0.98,98.41,195.76,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 16:00:00,openweather,3.0,30.05,55.55,3.61,1.2,96.26,219.3,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 17:00:00,openweather,3.0,31.25,56.8,6.16,1.4,91.04,242.89,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 18:00:00,openweather,3.0,33.93,60.05,11.99,1.85,73.17,304.73,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 19:00:00,openweather,3.0,37.75,65.66,17.87,2.43,52.07,392.54,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 20:00:00,openweather,3.0,40.39,70.15,20.91,2.83,38.24,461.47,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 21:00:00,openweather,3.0,42.25,72.78,21.61,2.97,29.32,505.82,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 22:00:00,openweather,3.0,44.18,75.04,21.32,2.81,22.77,541.49,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-18 23:00:00,openweather,3.0,44.82,74.75,20.73,2.33,17.88,558.34,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-18
2025-09-19 00:00:00,openweather,3.0,43.34,71.09,19.11,1.74,14.98,546.87,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 01:00:00,openweather,3.0,42.14,68.39,16.91,1.43,13.65,536.14,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 02:00:00,openweather,3.0,41.74,66.96,14.89,1.29,13.16,527.08,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 03:00:00,openweather,3.0,41.41,65.98,13.26,1.27,13.29,516.96,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 04:00:00,openweather,3.0,40.38,64.69,12.27,1.34,13.3,506.11,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 05:00:00,openweather,3.0,38.63,63.02,11.99,1.5,13.31,496.27,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 06:00:00,openweather,3.0,37.0,62.2,12.61,1.83,12.97,495.16,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 07:00:00,openweather,3.0,36.42,63.75,12.63,2.21,13.43,520.39,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 08:00:00,openweather,3.0,35.96,65.63,10.6,2.39,19.85,541.44,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 09:00:00,openweather,3.0,31.62,60.95,8.41,2.33,46.71,407.64,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 10:00:00,openweather,3.0,32.91,62.44,6.29,2.2,67.88,350.98,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 11:00:00,openweather,3.0,37.48,67.18,4.9,2.02,86.15,325.84,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 12:00:00,openweather,3.0,23.2,51.01,1.77,1.05,90.45,196.73,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 13:00:00,openweather,2.0,21.16,49.83,1.12,0.98,92.4,168.72,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 14:00:00,openweather,3.0,23.3,53.41,1.13,1.13,96.54,171.35,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 15:00:00,openweather,3.0,26.23,58.5,1.83,1.34,98.95,183.8,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 16:00:00,openweather,3.0,28.64,62.74,3.46,1.53,96.79,202.47,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 17:00:00,openweather,3.0,29.94,65.3,6.07,1.69,90.52,224.14,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 18:00:00,openweather,3.0,31.81,67.52,12.28,2.06,70.41,284.49,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 19:00:00,openweather,3.0,34.64,71.37,18.53,2.61,47.68,373.9,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 20:00:00,openweather,3.0,37.13,75.34,22.38,3.06,33.21,450.76,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 21:00:00,openweather,3.0,38.89,77.76,24.46,3.38,24.3,506.09,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 22:00:00,openweather,3.0,40.62,79.7,25.49,3.29,17.87,553.08,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-19 23:00:00,openweather,3.0,40.95,78.79,25.25,2.75,13.44,575.99,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-19
2025-09-20 00:00:00,openweather,3.0,38.65,73.59,22.16,2.04,13.02,549.24,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 01:00:00,openweather,3.0,36.15,68.37,18.3,1.59,14.64,513.7,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 02:00:00,openweather,3.0,34.09,63.99,15.46,1.32,16.25,484.89,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 03:00:00,openweather,3.0,31.89,60.07,12.89,1.14,18.67,450.6,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 04:00:00,openweather,3.0,29.72,56.77,10.6,0.99,21.34,413.2,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 05:00:00,openweather,3.0,27.54,54.3,8.86,0.89,24.01,375.93,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 06:00:00,openweather,3.0,25.14,53.05,7.66,0.96,27.48,337.63,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 07:00:00,openweather,3.0,23.72,53.34,7.44,1.13,28.85,320.19,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 08:00:00,openweather,3.0,22.69,55.02,6.33,1.3,34.98,303.19,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 09:00:00,openweather,3.0,22.68,67.28,2.86,1.68,70.25,195.45,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 10:00:00,openweather,3.0,24.48,70.9,1.95,2.03,81.97,177.71,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 11:00:00,openweather,3.0,26.5,72.96,1.52,2.15,89.2,171.95,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 12:00:00,openweather,3.0,26.27,76.59,0.82,2.61,96.32,145.78,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 13:00:00,openweather,3.0,25.9,74.91,0.7,2.56,97.3,137.98,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 14:00:00,openweather,3.0,25.69,73.23,0.73,2.36,97.86,135.68,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 15:00:00,openweather,3.0,26.12,72.82,1.36,2.23,95.88,143.36,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 16:00:00,openweather,3.0,26.74,72.52,2.8,2.15,90.59,160.23,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 17:00:00,openweather,3.0,26.99,72.11,5.13,2.09,82.59,180.28,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 18:00:00,openweather,3.0,27.54,71.58,9.31,2.12,66.74,218.2,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 19:00:00,openweather,3.0,28.64,71.87,12.51,2.23,51.67,267.33,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 20:00:00,openweather,3.0,29.55,72.4,13.77,2.26,42.5,303.34,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 21:00:00,openweather,3.0,29.66,71.13,13.74,2.14,36.37,320.75,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 22:00:00,openweather,3.0,29.82,70.11,13.32,1.97,32.84,331.29,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-20 23:00:00,openweather,3.0,29.36,68.23,12.51,1.64,30.89,327.84,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-20
2025-09-21 00:00:00,openweather,3.0,28.02,64.93,10.74,1.23,29.92,305.5,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-21
2025-09-21 01:00:00,openweather,3.0,26.94,62.72,8.96,0.98,29.84,286.09,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-21
2025-09-21 02:00:00,openweather,3.0,26.05,62.04,7.5,0.83,30.52,268.85,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-21
2025-09-21 03:00:00,openweather,3.0,24.74,65.76,5.69,0.82,36.52,239.22,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-21
2025-09-21 04:00:00,openweather,3.0,24.17,65.44,4.96,0.74,37.07,226.05,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-21
2025-09-21 05:00:00,openweather,3.0,23.76,64.51,4.64,0.69,36.71,218.47,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-21
2025-09-21 06:00:00,openweather,3.0,23.35,63.77,4.9,0.75,35.47,216.7,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-21
2025-09-21 07:00:00,openweather,3.0,23.12,64.55,5.88,0.98,33.82,228.71,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-21
2025-09-21 08:00:00,openweather,3.0,22.72,65.25,5.66,1.17,37.44,237.75,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-21
2025-09-21 09:00:00,openweather,3.0,21.81,65.87,3.78,1.19,55.53,210.66,23.0,31.0,1014.0,2.57,290.0,,,,,28.7041,77.1025,Delhi,IN,2025-09-21
